Suburb,Rooms,Type,Price,Regionname
Hoppers Crossing,3,h,0,Western Metropolitan
Hoppers Crossing,3,h,520500,Western Metropolitan
Hoppers Crossing,3,h,500000,Western Metropolitan
Hoppers Crossing,4,h,668500,Western Metropolitan
Hoppers Crossing,4,h,670000,Western Metropolitan
Hughesdale,2,h,720000,Southern Metropolitan
Huntingdale,4,h,1452000,Southern Metropolitan
Ivanhoe,3,u,0,Eastern Metropolitan
Ivanhoe,3,t,0,Eastern Metropolitan
Ivanhoe,3,t,1060000,Eastern Metropolitan
Ivanhoe,2,u,0,Eastern Metropolitan
Jacana,3,h,0,Northern Metropolitan
Kealba,4,h,646000,Western Metropolitan
Kealba,3,h,570000,Western Metropolitan
Keilor,3,h,0,Western Metropolitan
Keilor,4,h,610000,Western Metropolitan
Keilor Downs,3,h,730000,Western Metropolitan
Keilor Downs,3,h,650500,Western Metropolitan
Keilor East,3,t,0,Western Metropolitan
Keilor East,2,t,570000,Western Metropolitan
Keilor East,4,h,885000,Western Metropolitan
Keilor Park,3,h,773000,Western Metropolitan
Kensington,2,h,1000000,Northern Metropolitan
Kensington,1,u,380000,Northern Metropolitan
Kensington,4,h,1817000,Northern Metropolitan
Kensington,2,h,0,Northern Metropolitan
Kew,5,h,0,Southern Metropolitan
Keysborough,4,h,785000,South-Eastern Metropolitan
Kilsyth,3,h,823500,Eastern Metropolitan
Kingsville,3,h,860000,Western Metropolitan
Lalor,5,h,700000,Northern Metropolitan
Lalor,3,h,590000,Northern Metropolitan
Lalor,3,h,561000,Northern Metropolitan
Lalor,4,h,560000,Northern Metropolitan
Lalor,3,h,585500,Northern Metropolitan
Lalor,4,h,520000,Northern Metropolitan
Langwarrin,3,h,0,Eastern Victoria
Lower Plenty,3,u,674000,Eastern Metropolitan
Lower Plenty,3,h,830000,Eastern Metropolitan
MacLeod,3,h,0,Northern Metropolitan
MacLeod,4,t,791000,Northern Metropolitan
MacLeod,3,u,755000,Northern Metropolitan
Maddingley,3,h,0,Western Victoria
Maidstone,2,u,0,Western Metropolitan
Maidstone,4,t,838000,Western Metropolitan
Maidstone,3,h,930000,Western Metropolitan
Malvern,1,u,400000,Southern Metropolitan
Malvern East,3,h,1220000,Southern Metropolitan
Malvern East,4,h,1465000,Southern Metropolitan
Maribyrnong,5,h,1620000,Western Metropolitan
Maribyrnong,4,h,1190000,Western Metropolitan
Meadow Heights,3,h,432000,Northern Metropolitan
Melbourne,3,u,1175000,Northern Metropolitan
Melbourne,2,u,1236000,Northern Metropolitan
Melbourne,3,u,730000,Northern Metropolitan
Melton,3,h,0,Western Victoria
Melton South,4,h,376000,Western Victoria
Melton South,4,h,310000,Western Victoria
Melton South,3,h,370000,Western Victoria
Melton South,3,h,330000,Western Victoria
Melton South,3,h,335000,Western Victoria
Melton West,3,h,358000,Northern Victoria
Mentone,2,u,499000,South-Eastern Metropolitan
Mentone,5,h,1780000,South-Eastern Metropolitan
Mentone,3,t,783000,South-Eastern Metropolitan
Mernda,4,h,500000,Northern Metropolitan
Mernda,4,h,626000,Northern Metropolitan
Mernda,4,h,820000,Northern Metropolitan
Mernda,4,h,450000,Northern Metropolitan
Middle Park,3,h,1630000,Southern Metropolitan
Mill Park,3,h,508000,Northern Metropolitan
Mill Park,3,h,0,Northern Metropolitan
Mill Park,3,h,691000,Northern Metropolitan
Mill Park,3,h,711000,Northern Metropolitan
Mill Park,3,h,553000,Northern Metropolitan
Mitcham,3,u,636000,Eastern Metropolitan
Mitcham,5,h,1750000,Eastern Metropolitan
Mitcham,5,h,1185000,Eastern Metropolitan
Mont Albert,2,u,651500,Eastern Metropolitan
Mont Albert,5,h,0,Eastern Metropolitan
Moonee Ponds,3,t,0,Western Metropolitan
Moonee Ponds,2,u,542000,Western Metropolitan
Moonee Ponds,3,h,1240000,Western Metropolitan
Moonee Ponds,4,h,955000,Western Metropolitan
Moonee Ponds,4,h,1680000,Western Metropolitan
Moonee Ponds,3,t,0,Western Metropolitan
Moonee Ponds,3,t,1410000,Western Metropolitan
Moonee Ponds,2,h,0,Western Metropolitan
Mooroolbark,3,h,680000,Eastern Victoria
Mooroolbark,3,h,685500,Eastern Victoria
Mordialloc,3,h,685000,South-Eastern Metropolitan
Mordialloc,5,h,1800000,South-Eastern Metropolitan
Mordialloc,2,u,575000,South-Eastern Metropolitan
Mordialloc,4,h,1400000,South-Eastern Metropolitan
Mount Waverley,3,h,1375000,Eastern Metropolitan
Mount Waverley,4,h,1600000,Eastern Metropolitan
Mount Waverley,2,u,0,Eastern Metropolitan
Mount Waverley,3,h,1391000,Eastern Metropolitan
Mount Waverley,3,h,981000,Eastern Metropolitan
Mount Waverley,3,u,0,Eastern Metropolitan
Mount Waverley,3,u,0,Eastern Metropolitan
Mount Waverley,3,h,1460000,Eastern Metropolitan
Mount Waverley,4,h,0,Eastern Metropolitan
Mount Waverley,3,t,733000,Eastern Metropolitan
Mount Waverley,4,u,1320000,Eastern Metropolitan
Mulgrave,5,h,1299999,South-Eastern Metropolitan
Mulgrave,4,h,1150000,South-Eastern Metropolitan
Mulgrave,4,h,1213000,South-Eastern Metropolitan
Mulgrave,4,h,1020000,South-Eastern Metropolitan
Mulgrave,5,h,1060000,South-Eastern Metropolitan
Mulgrave,3,h,891000,South-Eastern Metropolitan
Mulgrave,5,h,840000,South-Eastern Metropolitan
Mulgrave,4,h,1260000,South-Eastern Metropolitan
Murrumbeena,2,u,586000,Southern Metropolitan
Murrumbeena,2,u,926000,Southern Metropolitan
Narre Warren,3,h,560000,South-Eastern Metropolitan
Narre Warren,4,h,480700,South-Eastern Metropolitan
Newport,3,h,1370000,Western Metropolitan
Newport,2,h,1070000,Western Metropolitan
Newport,3,h,1075000,Western Metropolitan
Newport,3,h,1100000,Western Metropolitan
Newport,3,t,0,Western Metropolitan
Niddrie,3,t,800000,Western Metropolitan
Niddrie,3,h,1450000,Western Metropolitan
Niddrie,3,u,500000,Western Metropolitan
Niddrie,1,h,1405000,Western Metropolitan
Noble Park,3,t,615500,South-Eastern Metropolitan
Noble Park,3,h,737500,South-Eastern Metropolitan
Noble Park,4,h,0,South-Eastern Metropolitan
Noble Park,2,u,590000,South-Eastern Metropolitan
North Melbourne,2,t,755000,Northern Metropolitan
North Melbourne,2,h,940000,Northern Metropolitan
Northcote,2,h,1050000,Northern Metropolitan
Northcote,2,h,1290000,Northern Metropolitan
Northcote,2,u,471250,Northern Metropolitan
Northcote,3,h,1235000,Northern Metropolitan
Northcote,2,t,0,Northern Metropolitan
Oak Park,4,h,1250000,Northern Metropolitan
Oak Park,3,u,648000,Northern Metropolitan
Oak Park,2,h,0,Northern Metropolitan
Oaklands Junction,4,h,825000,Northern Metropolitan
Oakleigh,4,h,1600000,Southern Metropolitan
Oakleigh,4,h,1840000,Southern Metropolitan
Oakleigh,3,h,1580000,Southern Metropolitan
Oakleigh East,2,t,0,Southern Metropolitan
Oakleigh East,3,t,866000,Southern Metropolitan
Oakleigh South,3,h,799999,South-Eastern Metropolitan
Oakleigh South,5,h,1200000,South-Eastern Metropolitan
Ormond,1,u,311500,Southern Metropolitan
Parkdale,3,t,1380000,South-Eastern Metropolitan
Parkdale,3,t,907500,South-Eastern Metropolitan
Parkdale,4,t,910000,South-Eastern Metropolitan
Parkdale,3,h,900000,South-Eastern Metropolitan
Pascoe Vale,3,t,600000,Northern Metropolitan
Pascoe Vale,2,t,600000,Northern Metropolitan
Pascoe Vale,3,t,690000,Northern Metropolitan
Pascoe Vale,5,h,958000,Northern Metropolitan
Pascoe Vale,3,h,770000,Northern Metropolitan
Plumpton,3,t,435000,Western Metropolitan
Point Cook,4,h,0,Western Metropolitan
Point Cook,3,h,485000,Western Metropolitan
Port Melbourne,2,u,1110000,Southern Metropolitan
Port Melbourne,4,h,1375000,Southern Metropolitan
Port Melbourne,4,h,1805000,Southern Metropolitan
Port Melbourne,2,h,0,Southern Metropolitan
Port Melbourne,2,u,600000,Southern Metropolitan
Port Melbourne,2,u,1030000,Southern Metropolitan
Prahran,2,h,1388000,Southern Metropolitan
Prahran,3,h,880000,Southern Metropolitan
Prahran,2,u,475000,Southern Metropolitan
Prahran,2,u,888000,Southern Metropolitan
Prahran,3,h,0,Southern Metropolitan
Preston,3,h,690000,Northern Metropolitan
Preston,2,h,620000,Northern Metropolitan
Preston,2,h,630000,Northern Metropolitan
Preston,3,h,1100000,Northern Metropolitan
Preston,3,h,1055000,Northern Metropolitan
Preston,2,u,560000,Northern Metropolitan
Preston,1,u,385000,Northern Metropolitan
Preston,2,u,0,Northern Metropolitan
Reservoir,5,h,1075000,Northern Metropolitan
Reservoir,3,h,643500,Northern Metropolitan
Reservoir,2,h,1025000,Northern Metropolitan
Reservoir,2,u,505000,Northern Metropolitan
Richmond,2,u,630000,Northern Metropolitan
Richmond,4,h,0,Northern Metropolitan
Richmond,2,h,1210000,Northern Metropolitan
Richmond,2,h,0,Northern Metropolitan
Richmond,1,h,911000,Northern Metropolitan
Richmond,3,h,1590000,Northern Metropolitan
Ringwood,3,u,0,Eastern Metropolitan
Ringwood,3,h,900000,Eastern Metropolitan
Ringwood East,3,h,716000,Eastern Metropolitan
Ringwood East,2,h,630000,Eastern Metropolitan
Rosanna,2,u,615000,Eastern Metropolitan
Rosanna,3,h,940000,Eastern Metropolitan
Rosanna,3,t,800000,Eastern Metropolitan
Rowville,3,h,722500,South-Eastern Metropolitan
Rowville,3,h,716000,South-Eastern Metropolitan
Rowville,3,h,776000,South-Eastern Metropolitan
Rowville,5,h,937000,South-Eastern Metropolitan
Rowville,5,h,1170000,South-Eastern Metropolitan
Rowville,3,h,745500,South-Eastern Metropolitan
Rowville,3,h,0,South-Eastern Metropolitan
Rowville,5,h,1000000,South-Eastern Metropolitan
Rowville,3,h,782000,South-Eastern Metropolitan
Roxburgh Park,4,h,535000,Northern Metropolitan
Roxburgh Park,3,h,325000,Northern Metropolitan
Roxburgh Park,3,h,450000,Northern Metropolitan
Roxburgh Park,4,h,615000,Northern Metropolitan
Sandringham,3,u,1000000,Southern Metropolitan
Sandringham,5,h,0,Southern Metropolitan
Sandringham,3,t,920000,Southern Metropolitan
Sandringham,5,h,0,Southern Metropolitan
Seaford,3,h,745000,South-Eastern Metropolitan
Seaford,2,u,407000,South-Eastern Metropolitan
Seaford,3,h,1190000,South-Eastern Metropolitan
Seaford,2,h,1120000,South-Eastern Metropolitan
Seaford,2,t,380000,South-Eastern Metropolitan
South Melbourne,3,u,710000,Southern Metropolitan
South Melbourne,2,h,0,Southern Metropolitan
South Melbourne,3,u,1150000,Southern Metropolitan
South Morang,3,h,452500,Northern Metropolitan
South Yarra,2,t,880000,Southern Metropolitan
South Yarra,1,u,390500,Southern Metropolitan
South Yarra,2,u,0,Southern Metropolitan
South Yarra,2,u,595000,Southern Metropolitan
Springvale,4,h,970000,South-Eastern Metropolitan
Springvale,3,h,0,South-Eastern Metropolitan
Springvale,3,h,650000,South-Eastern Metropolitan
Springvale,3,h,0,South-Eastern Metropolitan
Springvale South,4,h,660500,South-Eastern Metropolitan
St Albans,4,h,550000,Western Metropolitan
St Albans,3,u,460000,Western Metropolitan
St Albans,3,h,0,Western Metropolitan
St Albans,6,h,750500,Western Metropolitan
St Albans,3,h,610500,Western Metropolitan
St Albans,3,h,0,Western Metropolitan
St Albans,3,h,0,Western Metropolitan
St Kilda,4,h,0,Southern Metropolitan
St Kilda,2,u,902000,Southern Metropolitan
St Kilda,3,u,1190000,Southern Metropolitan
St Kilda,2,h,920000,Southern Metropolitan
St Kilda,2,u,0,Southern Metropolitan
St Kilda,2,u,482000,Southern Metropolitan
Strathmore,3,h,0,Western Metropolitan
Sunbury,4,h,0,Western Metropolitan
Sunbury,4,h,420000,Western Metropolitan
Sunbury,3,h,378000,Western Metropolitan
Sunshine,3,h,710000,Western Metropolitan
Sunshine,3,h,840000,Western Metropolitan
Sunshine,3,h,660000,Western Metropolitan
Sunshine,3,h,692000,Western Metropolitan
Sunshine North,4,h,775000,Western Metropolitan
Sunshine North,3,h,571000,Western Metropolitan
Sunshine North,3,h,490000,Western Metropolitan
Sunshine West,3,t,521000,Western Metropolitan
Sunshine West,3,h,571000,Western Metropolitan
Sunshine West,2,u,270000,Western Metropolitan
Sunshine West,3,h,710000,Western Metropolitan
Surrey Hills,3,h,0,Southern Metropolitan
Sydenham,4,h,515000,Western Metropolitan
Tarneit,4,h,465000,Western Metropolitan
Taylors Hill,3,h,507200,Western Metropolitan
Taylors Lakes,4,h,725000,Western Metropolitan
Taylors Lakes,4,h,0,Western Metropolitan
Taylors Lakes,3,h,772000,Western Metropolitan
Taylors Lakes,3,h,660000,Western Metropolitan
Taylors Lakes,4,h,759000,Western Metropolitan
Taylors Lakes,4,h,903000,Western Metropolitan
Templestowe Lower,5,h,1775000,Eastern Metropolitan
Templestowe Lower,4,h,1611000,Eastern Metropolitan
Templestowe Lower,3,t,975000,Eastern Metropolitan
Thomastown,3,h,706000,Northern Metropolitan
Thomastown,3,h,595000,Northern Metropolitan
Thomastown,4,h,646000,Northern Metropolitan
Thornbury,3,u,880000,Northern Metropolitan
Thornbury,2,t,960000,Northern Metropolitan
Thornbury,2,u,421000,Northern Metropolitan
Thornbury,2,h,1260000,Northern Metropolitan
Thornbury,2,h,1100000,Northern Metropolitan
Toorak,3,t,1320000,Southern Metropolitan
Toorak,3,u,922500,Southern Metropolitan
Toorak,2,u,760000,Southern Metropolitan
Truganina,4,h,620000,Western Metropolitan
Truganina,4,h,590000,Western Metropolitan
Tullamarine,3,h,655500,Western Metropolitan
Tullamarine,3,h,575000,Western Metropolitan
Upwey,4,h,0,Eastern Victoria
Vermont,3,h,1022000,Eastern Metropolitan
Vermont South,5,h,1730000,Eastern Metropolitan
Vermont South,4,h,1301000,Eastern Metropolitan
Viewbank,3,h,0,Eastern Metropolitan
Wantirna,4,h,0,Eastern Metropolitan
Wantirna,3,h,880000,Eastern Metropolitan
Wantirna,4,h,858000,Eastern Metropolitan
Wantirna South,4,h,951000,Eastern Metropolitan
Wantirna South,4,h,1201000,Eastern Metropolitan
Wantirna South,3,h,1440000,Eastern Metropolitan
Warrandyte,4,h,0,Eastern Metropolitan
Watsonia,3,h,895000,Northern Metropolitan
Watsonia North,3,h,750000,Northern Metropolitan
Werribee,4,h,0,Western Metropolitan
Werribee,3,h,425000,Western Metropolitan
West Footscray,2,u,0,Western Metropolitan
West Footscray,1,u,185000,Western Metropolitan
West Melbourne,1,u,295000,Northern Metropolitan
Westmeadows,4,h,0,Northern Metropolitan
Westmeadows,3,h,645000,Northern Metropolitan
Wheelers Hill,4,h,0,South-Eastern Metropolitan
Wheelers Hill,3,h,0,South-Eastern Metropolitan
Williamstown,4,h,1200000,Western Metropolitan
Williamstown,3,h,1330000,Western Metropolitan
Williamstown,4,h,1500000,Western Metropolitan
Williamstown,4,h,1630000,Western Metropolitan
Williamstown North,4,h,1175000,Western Metropolitan
Williamstown North,3,h,1045000,Western Metropolitan
Windsor,1,h,900000,Southern Metropolitan
Windsor,1,u,350000,Southern Metropolitan
Wollert,4,h,615000,Northern Metropolitan
Wollert,3,h,465000,Northern Metropolitan
Wyndham Vale,3,h,450000,Western Metropolitan
Wyndham Vale,3,h,420000,Western Metropolitan
Yallambie,5,h,1060000,Northern Metropolitan
Yallambie,4,h,780250,Northern Metropolitan
Yallambie,3,h,984000,Northern Metropolitan
Yarra Junction,3,h,455000,Northern Victoria
Yarraville,3,h,1425000,Western Metropolitan
Yarraville,3,h,872500,Western Metropolitan
Yarraville,4,h,1455000,Western Metropolitan
Yarraville,1,u,331000,Western Metropolitan
Yarraville,3,h,950000,Western Metropolitan
Airport West,3,h,0,Western Metropolitan
Airport West,3,t,780000,Western Metropolitan
Airport West,2,t,670000,Western Metropolitan
Albanvale,3,h,555000,Western Metropolitan
Albion,3,h,613000,Western Metropolitan
Albion,2,t,340000,Western Metropolitan
Albion,3,t,580000,Western Metropolitan
Alphington,3,h,0,Northern Metropolitan
Alphington,3,h,1305000,Northern Metropolitan
Altona,3,h,0,Western Metropolitan
Altona Meadows,2,u,402000,Western Metropolitan
Ardeer,3,h,627000,Western Metropolitan
Armadale,1,u,380000,Southern Metropolitan
Armadale,2,u,631500,Southern Metropolitan
Ascot Vale,3,t,1185000,Western Metropolitan
Ascot Vale,4,h,1500000,Western Metropolitan
Ashburton,2,h,0,Southern Metropolitan
Ashwood,4,h,1540000,Southern Metropolitan
Aspendale,3,t,0,South-Eastern Metropolitan
Aspendale,4,h,1125000,South-Eastern Metropolitan
Aspendale,4,h,1510000,South-Eastern Metropolitan
Avondale Heights,3,h,770000,Western Metropolitan
Balwyn,4,t,1450000,Southern Metropolitan
Balwyn North,3,u,1600000,Southern Metropolitan
Balwyn North,2,u,950000,Southern Metropolitan
Balwyn North,4,h,1755000,Southern Metropolitan
Bayswater,3,h,606000,Eastern Metropolitan
Beaconsfield,3,u,537000,Eastern Victoria
Beaconsfield,2,h,0,Eastern Victoria
Beaconsfield,2,h,0,Eastern Victoria
Beaconsfield,3,h,0,Eastern Victoria
Beaumaris,3,t,900000,Southern Metropolitan
Beaumaris,3,h,1500000,Southern Metropolitan
Bentleigh,3,t,1435000,Southern Metropolitan
Bentleigh East,2,u,592000,Southern Metropolitan
Bentleigh East,3,h,900000,Southern Metropolitan
Bentleigh East,4,h,1780000,Southern Metropolitan
Bentleigh East,3,t,1260000,Southern Metropolitan
Berwick,3,h,620000,Eastern Victoria
Berwick,4,h,0,Eastern Victoria
Black Rock,2,u,600000,Southern Metropolitan
Black Rock,3,t,1215000,Southern Metropolitan
Blackburn South,2,u,615000,Eastern Metropolitan
Blackburn South,4,h,0,Eastern Metropolitan
Boronia,3,h,790000,Eastern Metropolitan
Boronia,4,h,770000,Eastern Metropolitan
Box Hill,4,h,1831000,Eastern Metropolitan
Braybrook,3,h,800000,Western Metropolitan
Braybrook,3,u,381500,Western Metropolitan
Brighton,4,h,0,Southern Metropolitan
Brighton,2,u,845000,Southern Metropolitan
Brighton,2,u,0,Southern Metropolitan
Brighton,1,u,495000,Southern Metropolitan
Brighton,2,u,760000,Southern Metropolitan
Brighton,3,h,1240000,Southern Metropolitan
Brighton East,2,u,950000,Southern Metropolitan
Broadmeadows,3,t,470000,Northern Metropolitan
Broadmeadows,3,h,586000,Northern Metropolitan
Broadmeadows,2,h,0,Northern Metropolitan
Broadmeadows,4,h,706000,Northern Metropolitan
Broadmeadows,3,h,550000,Northern Metropolitan
Brookfield,4,h,456000,Western Victoria
Brooklyn,2,u,555000,Western Metropolitan
Brunswick,2,h,650000,Northern Metropolitan
Brunswick,4,h,1080000,Northern Metropolitan
Brunswick,3,t,0,Northern Metropolitan
Brunswick,2,t,725000,Northern Metropolitan
Brunswick East,2,h,620000,Northern Metropolitan
Brunswick East,2,h,683000,Northern Metropolitan
Brunswick East,2,h,0,Northern Metropolitan
Brunswick East,2,h,501000,Northern Metropolitan
Brunswick East,2,u,615000,Northern Metropolitan
Brunswick East,2,h,1220000,Northern Metropolitan
Brunswick West,2,h,1150000,Northern Metropolitan
Brunswick West,1,u,328000,Northern Metropolitan
Brunswick West,2,u,400000,Northern Metropolitan
Bundoora,3,t,0,Northern Metropolitan
Bundoora,3,t,773500,Northern Metropolitan
Bundoora,4,h,0,Northern Metropolitan
Burwood,3,h,1750500,Southern Metropolitan
Burwood,4,u,0,Southern Metropolitan
Burwood,2,u,0,Southern Metropolitan
Burwood East,3,u,835000,Eastern Metropolitan
Cairnlea,3,h,0,Western Metropolitan
Cairnlea,3,h,640000,Western Metropolitan
Camberwell,3,t,1280000,Southern Metropolitan
Camberwell,2,u,682000,Southern Metropolitan
Camberwell,3,u,682000,Southern Metropolitan
Camberwell,2,u,600800,Southern Metropolitan
Camberwell,3,h,0,Southern Metropolitan
Carlton,2,u,0,Northern Metropolitan
Carlton,3,h,920000,Northern Metropolitan
